month,noCDI,rep_1stcomp_any_mo,rep_1stcompN_mo,obs3w,rep3w,obsp,repp,obst,rept,vocab_type,wordcount,obs3w_label,rep3w_label,obsp_label,repp_label,subj
11,FALSE,7,7,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CDIcomp,118,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",342
12,FALSE,7,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,139,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",342
13,FALSE,7,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,171,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",342
14,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,212,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",342
15,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,251,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",342
16,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,257,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",342
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,298,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",342
6,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",268
7,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,5,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",268
8,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,11,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",268
9,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,17,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",268
10,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CDIcomp,22,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",268
11,FALSE,7,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,46,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",268
12,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,94,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",268
13,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,123,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",268
14,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,223,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",268
15,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,246,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",268
16,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,263,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",268
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,287,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",268
18,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,296,NA,NA,NA,NA,268
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,9,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",172
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,12,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",172
8,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CDIcomp,16,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",172
9,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CDIcomp,24,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",172
10,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CDIcomp,45,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",172
11,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDIcomp,48,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",172
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDIcomp,52,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",172
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CDIcomp,60,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",172
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,67,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",172
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,72,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",172
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,104,NA,NA,NA,NA,172
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,2,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",189
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,5,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",189
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,36,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",189
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,50,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",189
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,84,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",189
11,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CDIcomp,138,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",189
12,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,189,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",189
13,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,222,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",189
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,242,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",189
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,264,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",189
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,287,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",189
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,301,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",189
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,317,NA,NA,NA,NA,189
6,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",986
7,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",986
8,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,89,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",986
9,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,128,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",986
10,FALSE,8,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,CDIcomp,171,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",986
11,FALSE,8,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,CDIcomp,215,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",986
12,FALSE,8,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CDIcomp,261,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",986
13,FALSE,8,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CDIcomp,284,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",986
14,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,307,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",986
15,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,325,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",986
16,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,335,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",986
17,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,342,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",986
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,14,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",861
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,21,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",861
8,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CDIcomp,30,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",861
9,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDIcomp,36,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",861
10,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDIcomp,55,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",861
11,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,86,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",861
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,109,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",861
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,172,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",861
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,210,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",861
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,254,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",861
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,289,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",861
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,305,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",861
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,332,NA,NA,NA,NA,861
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,5,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",625
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,18,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",625
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,30,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",625
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,46,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",625
11,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,72,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",625
12,FALSE,6,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,105,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",625
13,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,135,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",625
14,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,174,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",625
15,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,235,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",625
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,47,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",926
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDIcomp,82,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",926
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDIcomp,92,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",926
9,FALSE,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,CDIcomp,120,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",926
10,FALSE,6,6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,CDIcomp,132,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",926
11,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,174,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",926
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,215,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",926
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,236,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",926
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,261,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",926
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,274,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",926
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,281,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",926
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,303,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",926
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,322,NA,NA,NA,NA,926
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,4,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",126
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,3,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",126
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,21,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",126
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,27,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",126
10,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDIcomp,55,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",126
11,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,CDIcomp,71,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",126
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CDIcomp,102,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",126
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CDIcomp,119,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",126
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CDIcomp,152,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",126
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,192,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",126
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,231,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",126
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,270,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",126
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,310,NA,NA,NA,NA,126
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,5,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",944
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,8,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",944
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,19,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",944
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,CDIcomp,48,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",944
11,FALSE,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,CDIcomp,107,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",944
12,FALSE,6,6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDIcomp,128,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",944
13,FALSE,6,6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDIcomp,174,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",944
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,223,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",944
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,288,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",944
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,339,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",944
6,FALSE,7,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",515
7,FALSE,7,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,10,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",515
8,FALSE,7,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,10,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",515
9,FALSE,7,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,CDIcomp,13,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",515
10,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,CDIcomp,43,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",515
11,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,CDIcomp,58,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",515
12,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,CDIcomp,98,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",515
13,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,153,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",515
14,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,212,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",515
15,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,230,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",515
16,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,274,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",515
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,296,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",515
18,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,337,NA,NA,NA,NA,515
6,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",375
7,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",375
8,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,4,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",375
9,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,24,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",375
10,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,65,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",375
11,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDIcomp,99,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",375
12,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CDIcomp,180,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",375
13,FALSE,8,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,213,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",375
14,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,230,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",375
15,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,256,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",375
16,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,267,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",375
17,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,287,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",375
18,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,300,NA,NA,NA,NA,375
6,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,7,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",738
7,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,7,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",738
8,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDIcomp,8,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",738
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDIcomp,11,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",738
10,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDIcomp,17,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",738
11,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CDIcomp,23,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",738
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDIcomp,53,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",738
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,83,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",738
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,165,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",738
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,200,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",738
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,239,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",738
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,257,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",738
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,308,NA,NA,NA,NA,738
6,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",575
7,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",575
8,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",575
9,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDIcomp,5,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",575
10,FALSE,9,9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,CDIcomp,7,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",575
11,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDIcomp,7,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",575
12,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDIcomp,7,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",575
13,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDIcomp,8,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",575
14,FALSE,9,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,9,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",575
15,FALSE,9,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDIcomp,11,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",575
16,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,13,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",575
17,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,24,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",575
18,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIcomp,24,NA,NA,NA,NA,575
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,3,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",639
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,3,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",639
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,5,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",639
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,15,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",639
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDIcomp,34,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",639
11,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,CDIcomp,53,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",639
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDIcomp,76,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",639
